creado,fecha,proyecto,vendedor,tipo_de_cliente,cliente,cantidad,articulo,costo,impresión,precio,total,mermas,paqueteria_o_gasto_extra,utilidad_real
2019-08-24 00:26:27,2019-08-30,PL1908070102,ADRIAN GUEVARA,NUEVO,SGM,200.0,USB PVC,151.03,0.0,196.34,39268.0,0.0,0.0,9062.0
2019-08-24 00:26:27,2019-09-02,PL1907160404,ADRIAN GUEVARA,RECURRENTE,UAM,1.0,MANTELE,563.01,0.0,3554.28,3554.28,0.0,0.0,2991.27
2019-09-03 09:02:04,2019-09-02,PL1907160404,ADRIAN GUEVARA,RECURRENTE,UAM,1.0,MANTEL,401.26,0.0,3554.16,3554.16,0.0,0.0,3152.9
2019-09-03 09:07:00,2019-09-02,PL1907160404,ADRIAN GUEVARA,RECURRENTE,UAM,1.0,BORDADO DE MANTELES,500.0,0.0,500.0,500.0,0.0,0.0,0.0
2019-08-24 00:26:27,2019-09-02,PL1908280101,ADRIAN GUEVARA,RECURRENTE,INAI,4.0,VINIL ELECTROSTATICO,550.0,0.0,990.0,3960.0,0.0,0.0,1760.0
2019-08-24 00:26:27,2019-09-02,PL1908280101,ADRIAN GUEVARA,RECURRENTE,INAI,4.0,DISEÑO DE BANNER,10.0,0.0,509.0,2036.0,0.0,0.0,1996.0
2019-08-24 00:26:27,2019-09-12,PL1909110403,ADRIAN GUEVARA,RECURRENTE,UAM,100.0,VASOS PARA CAFE,9.31,4.0,26.62,2662.0,2.0,0.0,1312.38
2019-08-24 00:26:27,2019-09-13,PL1909090402,ADRIAN GUEVARA,NUEVO,INAMI,100.0,PORTA BOLSAS,39.67,4.0,61.14,6114.0,0.0,0.0,1747.0
2019-08-24 00:26:27,2019-09-18,PL1908270101,ADRIAN GUEVARA,RECURRENTE,SCJN,150.0,LIBRETA TUCSON,192.32,0.0,245.98,36897.0,0.0,0.0,8049.0
2019-09-30 18:10:33,2019-09-18,PL1908270101,ADRIAN GUEVARA,RECURRENTE,SCJN,150.0,PLACA Y MAQUILA,7.0,0.0,7.0,1050.0,0.0,0.0,0.0
2019-08-24 00:26:27,2019-09-18,PL1909130301,ADRIAN GUEVARA,RECURRENTE,UAM,100.0,LIBRETAS ECOLOGICAS,22.7,7.4,43.65,4365.0,2.0,0.0,1309.6
2019-08-24 00:26:27,2019-09-19,PL1909110301,ADRIAN GUEVARA,RECURRENTE,CENAM,360.0,YOYOS PORTA GAFETES,3.49,0.0,9.79,3524.4,2.0,0.0,2261.02
2019-08-24 00:26:27,2019-09-23,PL1909120102,ADRIAN GUEVARA,RECURRENTE,CRUZ ROJA,150.0,LIBRETAS,27.99,13.6,62.38,9357.0,1.0,0.0,3090.51
2019-08-24 00:26:27,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,GOMAS DE BOMBERO NUKS,22.19,0.0,25.3,25300.0,0.0,0.0,3110.0
2019-09-24 17:48:19,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,GOMA DE EXTINTOR EN NUKS,11.9,0.0,13.57,13570.0,0.0,0.0,1670.0
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,ANTI STRESS CAMISETA,11.49,2.25,15.66,15660.0,2.0,0.0,1897.02
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,65.0,POWER BANK CON PVC,263.66,0.0,300.57,19537.05,0.0,0.0,2399.15
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,65.0,POWER BANK CON PVC ROJO,263.66,0.0,300.57,19537.05,0.0,0.0,2399.15
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,65.0,POWER BANK CON PVC DOCTOR,263.66,0.0,300.57,19537.05,0.0,0.0,2399.15
2019-09-24 17:48:19,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,65.0,POWER BANK CON PVC VERDE,263.66,0.0,300.57,19537.05,0.0,0.0,2399.15
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,RESALTADORES,26.95,9.0,40.98,40980.0,1.0,0.0,5003.04999999999
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,260.0,SET DE PINZAS,120.35,13.5,152.59,39673.4,1.0,0.0,4752.05
2019-09-24 17:31:51,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,CUBO RUBIK,33.62,27.0,69.11,69110.0,2.0,0.0,8422.76
2019-09-24 17:48:19,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,100.0,CARPETA MULTIUSOS,168.72,23.0,279.3,27930.0,1.0,0.0,8589.28
2019-09-24 17:48:19,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,BOLSA NON WOVEN,8.36,12.2,23.44,23440.0,1.0,0.0,2871.64
2019-09-24 17:48:19,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,2.0,PELOTA PLAYERA,44.0,0.0,50.16,100.32,1.0,0.0,-31.68
2019-09-24 17:56:43,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,1000.0,MOUSE PAD,47.87,0.0,54.57,54570.0,2.0,0.0,6604.26
2019-09-24 17:56:43,2019-09-24,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,100.0,PARAGUAS,152.19,60.0,241.9,24190.0,1.0,0.0,2818.81
2019-09-25 14:18:29,2019-09-26,PL1903220203,ADRIAN GUEVARA,RECURRENTE,UAM,50.0,LLAVEROS,14.13,13.5,38.92,1946.0,2.0,0.0,536.24
2019-09-25 14:18:29,2019-09-26,PL1908220503,ADRIAN GUEVARA,NUEVO,CANAINTEX,120.0,BOLIGRAFOS,7.44,3.33,21.38,2565.6,2.0,0.0,1258.32
2019-09-25 14:18:29,2019-09-26,PL1909260401,ADRIAN GUEVARA,NUEVO,AG COLLEGE,200.0,PINES,13.0,0.0,26.25,5250.0,0.0,0.0,2650.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,BOCINAS PARA BAÑO,93.75,0.0,150.0,15000.0,0.0,0.0,5625.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,BOCINA ALUMINIO,172.94,0.0,207.53,20753.0,0.0,0.0,3459.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,150.0,SET DE HERRAMINETAS,128.11,0.0,153.73,23059.5,0.0,0.0,3843.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,150.0,POPSOCKET,13.89,0.0,27.78,4167.0,0.0,0.0,2083.5
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,150.0,MARTILLO MULTIFUNCIONES,124.52,0.0,149.42,22413.0,0.0,0.0,3735.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,LAMPARA CON NAVAJA,82.55,0.0,99.06,9906.0,0.0,0.0,1651.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,BOLIGRAFO USB,112.5,0.0,135.0,13500.0,0.0,0.0,2250.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,PORTA PASAPORTE,92.98,0.0,116.23,11623.0,0.0,0.0,2325.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,PORTA CELULAR,15.58,0.0,28.04,2804.0,0.0,0.0,1246.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,360.0,LIBRETAS,60.73,0.0,74.7,26892.0,0.0,0.0,5029.2
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,150.0,COSMETIQUERA,16.61,0.0,22.76,3414.0,0.0,0.0,922.5
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,360.0,LIBRETA PUBLICITARIA,23.52,0.0,28.22,10159.2,1.0,0.0,1668.48
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,PARAGUAS,69.18,10.0,95.02,9502.0,1.0,0.0,1514.82
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,CILINDROS TRITAN,61.74,0.0,75.32,7532.0,0.0,0.0,1358.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,TERMO PUBLICITARIO,83.01,11.4,113.29,11329.0,2.0,0.0,1721.98
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,300.0,TAZA CON TAPA,50.41,2.15,63.07,18921.0,2.0,0.0,3052.18
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,200.0,CONTENEDOR DE ALIMENTOS,69.18,0.0,83.02,16604.0,0.0,0.0,2768.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,BOLSA PUBLICITARIA,159.11,0.0,192.52,19252.0,0.0,0.0,3341.0
2019-09-25 14:18:29,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,HIELERA,83.01,20.4,129.26,12926.0,1.0,0.0,2501.99
2019-09-27 16:19:02,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,ACCESORIOS,87.68,0.0,109.6,10960.0,0.0,0.0,2192.0
2019-09-27 16:19:02,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,SET MANHATTAN,123.83,0.0,154.79,15479.0,0.0,0.0,3096.0
2019-09-27 16:19:02,2019-09-27,PL1909120204,ADRIAN GUEVARA,NUEVO,CASA DE LA AMISTAD,100.0,TAZA DE CERAMICA,25.88,7.9,43.91,4391.0,2.0,0.0,961.24
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1000.0,LIBRETAS,18.62,1.5,24.08,24080.0,2.0,0.0,3922.76
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1000.0,ANFORA,12.72,1.3,15.98,15980.0,2.0,0.0,1934.56
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1200.0,BOLSA NON WOVEN,3.6,2.5,6.95,8340.0,6.0,0.0,998.4
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,12.0,CAMISA MANGA LARGA,156.0,123.33,548.94,6587.28,2.0,0.0,2923.32
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,800.0,LAPICERA,4.568,1.8,8.56,6848.0,2.0,0.0,1744.464
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,100.0,MOCHILA TRANSPARENTE,83.81,7.4,103.98,10398.0,0.0,0.0,1277.0
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,2000.0,BOLIGRAFOS,2.18,0.7,3.28,6560.0,5.0,0.0,789.1
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,700.0,PELOTA ANTIESTRES,5.62,1.0,9.69,6783.0,2.0,0.0,2137.76
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,100.0,USB LLAVE,78.0,4.4,93.94,9394.0,2.0,0.0,998.0
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,300.0,LENTES,11.81,1.3,16.64,4992.0,1.0,0.0,1047.19
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,500.0,IMPERMEABLE,10.82,1.0,13.47,6735.0,2.0,0.0,803.36
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,12.0,ROMPEVIENTOS,127.77,137.5,318.32,3819.84,1.0,0.0,508.83
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,250.0,LIBRETAS,18.62,2.96,26.98,6745.0,1.0,0.0,1331.38
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1000.0,REGLAS,1.976,0.85,3.39,3390.0,2.0,0.0,560.048
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,500.0,ANFORA SINKER,7.12,1.0,10.96,5480.0,2.0,0.0,1405.76
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,500.0,PASTILLERO,3.13,1.0,6.42,3210.0,2.0,0.0,1138.74
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,21.0,CAMISA OXFORD,156.0,35.71,303.34,6370.14,2.0,0.0,2032.23
2019-09-27 17:30:32,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,21.0,CAMISA MANGA CORTA,128.0,35.71,257.87,5415.27,2.0,0.0,1721.36
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,20.0,CHALECO,250.0,172.5,534.01,10680.2,1.0,0.0,1980.2
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1000.0,CILINDRO PARA SUBLIMAR,58.52,14.0,82.67,82670.0,2.0,0.0,10032.96
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,3000.0,LAPIZ DE MADERA,1.216,0.7,2.19,6570.0,5.0,0.0,815.92
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1000.0,TAZA PARA SUBLIMAR,12.99,10.0,38.8,38800.0,22.0,0.0,15524.22
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,200.0,TAZAS PARA SUBLIMAR,12.99,10.0,44.08,8816.0,2.0,0.0,4192.02
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,250.0,TAZAS PARA SUBLIMAR,12.99,10.0,42.44,10610.0,2.0,0.0,4836.52
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,1840.0,LIBRETAS,18.62,3.0,27.03,49735.2,1.0,0.0,9935.78
2019-09-27 17:56:40,2019-09-27,PL1909170501,ADRIAN GUEVARA,NUEVO,INFO DF,250.0,PLAYERA TIPO POLO,62.64,10.0,87.17,21792.5,2.0,0.0,3507.22
2019-09-29 21:07:01,2019-10-01,PL1909240201,ADRIAN GUEVARA,RECURRENTE,FIFOMI,998.0,ALCANCIA CERDITO,13.49,2.0,22.46,22415.08,2.0,0.0,6929.08
2019-09-29 21:07:01,2019-10-01,PL1909240201,ADRIAN GUEVARA,RECURRENTE,FIFOMI,500.0,ANTISTRESS OBRERO,18.71,2.0,23.65,11825.0,1.0,0.0,1451.29
2019-09-29 21:07:01,2019-10-01,PL1909240201,ADRIAN GUEVARA,RECURRENTE,FIFOMI,300.0,FOLDERS,37.59,0.0,43.23,12969.0,0.0,0.0,1692.0
2019-09-29 21:07:01,2019-10-07,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,100.0,BOLIGRAFO LASSER,53.55,13.5,76.44,7644.0,0.0,0.0,939.0
2019-09-29 21:07:01,2019-10-07,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,100.0,PLACA PARA TAZA,87.4,4.0,108.28,10828.0,0.0,0.0,1688.0
2019-09-29 21:07:01,2019-10-07,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,100.0,CILINDRO ACERO,60.81,13.5,88.04,8804.0,1.0,0.0,1312.19
2019-09-29 21:07:01,2019-10-10,PL1909170501,ADRIAN GUEVARA,RECURRENTE,INFODF,250.0,PIN,21.3,0.0,36.25,9062.5,2.0,0.0,3694.9
2019-09-29 21:07:01,2019-10-11,PL1907250501,ADRIAN GUEVARA,NUEVO,GIMASA,2000.0,USB EN PVC,102.3,0.0,122.76,245520.0,0.0,0.0,40920.0
2019-09-29 21:07:01,2019-10-11,PL1909200401,ADRIAN GUEVARA,RECURRENTE,CONAMED,1000.0,USB,62.74,2.1,81.05,81050.0,2.0,0.0,16084.52
2019-09-29 21:07:01,2019-10-11,PL1910090402,ADRIAN GUEVARA,RECURRENTE,INFO DF,250.0,CILINDROS,20.02,4.64,36.99,9247.5,1.0,0.0,3062.48
2019-09-29 21:07:01,2019-10-16,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,145.0,PLAYERA TIPO POLO MANGA LARGA,115.45,45.0,202.29,29332.05,52.0,0.0,63.4000000000006
2019-09-29 21:07:01,2019-10-16,PL1903060102,ADRIAN GUEVARA,RECURRENTE,BANJERCITO,105.0,PLAYERA TIPO POLO MANGA LARGA,103.4,45.0,202.29,21240.45,0.0,0.0,5658.45
2019-09-29 21:07:01,2019-10-18,PL1910020304,ADRIAN GUEVARA,NUEVO,IEU,1400.0,POP SOCKETS CON PVC,25.36,0.0,29.0,40600.0,0.0,0.0,5096.0
2019-09-29 21:07:01,2019-10-22,PL1910150302,ADRIAN GUEVARA,RECURRENTE,NAFIN,1000.0,LAPICES,1.59,1.7,7.32,7320.0,2.0,0.0,4026.82
2019-09-29 21:07:01,2019-10-23,PL1910220303,ADRIAN GUEVARA,RECURRENTE,AG COLLEGE,200.0,PINES,24.0,0.0,36.0,7200.0,2.0,0.0,2352.0
2019-09-29 21:07:01,2019-10-30,PL1909180401,ADRIAN GUEVARA,RECURRENTE,CONAMED,50000.0,CARTELES,1.24,0.0,1.49,74500.0,0.0,0.0,12500.0
2019-09-29 21:07:01,2019-10-30,PL1909180401,ADRIAN GUEVARA,RECURRENTE,CONAMED,2000.0,PASTILLEROS,13.28,0.9,23.14,46280.0,4.0,0.0,17866.88
2019-09-29 21:07:01,2019-10-31,PL1910290303,ADRIAN GUEVARA,RECURRENTE,UAM,20.0,USB,175.0,20.0,299.6,5992.0,2.0,140.0,1602.0
2019-09-29 21:07:01,2019-10-31,PL1910290303,ADRIAN GUEVARA,RECURRENTE,UAM,30.0,CILINDROS,20.02,13.33,73.37,2201.1,2.0,0.0,1160.56
2019-09-29 21:07:01,2019-11-05,PL1910300201,ADRIAN GUEVARA,NUEVO,COLEGIO DE CONTADORES,100.0,TERMOS,83.02,13.5,115.82,11582.0,2.0,0.0,1763.96
2019-09-29 21:07:01,2019-11-07,PL1911060702,ADRIAN GUEVARA,RECURRENTE,SGM,1000.0,USB PVC,141.38,0.0,183.79,183790.0,0.0,0.0,42410.0
2019-09-29 21:07:01,2019-11-08,PL1911060702,ADRIAN GUEVARA,RECURRENTE,UAM,1200.0,FOLDERS,12.1,0.0,14.28,17136.0,0.0,0.0,2616.0
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,650.0,LAPICERA,4.568,1.8,8.56,5564.0,3.0,0.0,1411.096
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,200.0,USB LLAVE,78.0,2.0,93.94,18788.0,2.0,0.0,2632.0
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,3300.0,BOLIGRAFOS,2.18,0.7,3.28,10824.0,3.0,0.0,1313.46
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,1500.0,ANTIESTRES,5.62,0.85,9.69,14535.0,3.0,0.0,4813.14
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,289.0,LIBRETAS,18.62,5.12,27.03,7811.67,2.0,0.0,913.57
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,4254.0,LAPIZ,1.216,0.7,2.19,9316.26,4.0,0.0,1160.732
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,3200.0,REGLA,1.976,0.7,3.39,10848.0,4.0,0.0,2276.896
2019-09-29 21:07:01,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,50.0,CILINDRO PARA SUBLIMAR,58.52,13.0,82.67,4133.5,2.0,0.0,440.46
2019-11-12 18:31:40,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,1700.0,CILINDRO TRASLUCIDO,12.72,1.3,15.98,27166.0,3.0,0.0,3293.84
2019-11-12 18:31:40,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,2902.0,NON WOVEN,3.6,2.4,6.95,20168.9,7.0,0.0,2731.7
2019-11-12 18:31:40,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,1850.0,IMPERMEABLE,10.82,0.85,13.47,24919.5,3.0,0.0,3297.54
2019-11-12 18:31:40,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,1000.0,PASTILLERO,3.13,0.85,6.42,6420.0,3.0,0.0,2430.61
2019-11-12 18:31:40,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,610.0,TAZA PARA SUBLIMAR,12.99,10.0,38.8,23668.0,2.0,0.0,9618.12
2019-12-12 10:52:13,2019-11-12,PL1911120401,ADRIAN GUEVARA,NUEVO,INFODF,2000.0,CILINDRO TAPA NEGRA,7.12,0.7,10.92,21840.0,5.0,0.0,6164.4
2019-11-12 19:10:44,2019-11-12,PL1911120201,ADRIAN GUEVARA,RECURRENTE,CASA DE LA AMISTAD,240.0,COSMETIQUERAS,16.61,0.0,22.76,5462.4,0.0,0.0,1476.0
2019-11-12 19:10:44,2019-11-12,PL1911120201,ADRIAN GUEVARA,RECURRENTE,CASA DE LA AMISTAD,240.0,TAZA CON TAPA,50.41,3.08,63.07,15136.8,2.0,0.0,2198.38
2019-11-13 12:57:17,2019-11-13,PL1910160204,ADRIAN GUEVARA,RECURRENTE,UNIDEP,80.0,BOCINAS,70.0,5.5,90.6,7248.0,1.0,0.0,1138.0
2019-11-14 16:09:41,2019-11-14,PL1910300504,ADRIAN GUEVARA,RECURRENTE,UAM,30.0,ESTUCHERA,62.9,33.33,152.42,4572.6,1.0,0.0,1622.8
2019-11-20 13:42:31,2019-11-14,PL1910300504,ADRIAN GUEVARA,RECURRENTE,UAM,30.0,ESTUCHE PARA BOLIGRAFO,10.0,0.0,16.05,481.5,0.0,0.0,181.5
2019-11-14 16:09:41,2019-11-14,PL1910300504,ADRIAN GUEVARA,RECURRENTE,UAM,30.0,BOLIGRAFO USB,80.0,14.67,151.95,4558.5,1.0,0.0,1638.4
2019-11-20 12:03:53,2019-11-20,PL1911200301,ADRIAN GUEVARA,RECURRENTE,CASA DE LA AMISTAD,400.0,TAZA CON TAPA,50.41,2.15,63.07,25228.0,2.0,0.0,4103.18
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,200.0,TARJETERO,46.73,13.5,72.28,14456.0,2.0,0.0,2316.54
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,400.0,PINES,50.0,0.0,69.0,27600.0,0.0,0.0,7600.0
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,345.0,LIBRETA VINO,95.0,0.0,120.75,41658.75,0.0,0.0,8883.75
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,345.0,LIBRETA GRIS,95.0,0.0,120.75,41658.75,0.0,0.0,8883.75
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,998.0,ALCANCIA,14.3,2.0,19.2,19161.6,4.0,0.0,2837.0
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,1311.0,ANTI STRESS SQUEZZY,39.24,0.0,53.29,69863.19,0.0,0.0,18419.55
2019-11-21 19:56:28,2019-11-21,PL1909180202,ADRIAN GUEVARA,RECURRENTE,FIFOMI,1000.0,BOLIGRAFOS,11.096,0.85,14.34,14340.0,4.0,0.0,2349.616
2019-11-22 09:40:11,2019-11-22,PL1911210301,ADRIAN GUEVARA,RECURRENTE,FIFOMI,800.0,ANFORAS,56.52,2.9,71.3,57040.0,3.0,0.0,9334.44
2019-11-22 09:40:11,2019-11-22,PL1911210301,ADRIAN GUEVARA,RECURRENTE,FIFOMI,500.0,GORRAS,26.8,18.0,53.76,26880.0,9.0,0.0,4238.8
2019-11-22 09:40:11,2019-11-22,PL1911210301,ADRIAN GUEVARA,RECURRENTE,FIFOMI,1000.0,USB PVC LEGO,147.2,0.0,195.96,195960.0,0.0,0.0,48760.0
2019-11-26 15:32:43,2019-11-26,PL1911200402,ADRIAN GUEVARA,RECURRENTE,CASA DE LA AMISTAD,800.0,COSMETIQUERAS,16.61,2.8,23.29,18632.0,4.0,0.0,3037.56
2019-11-27 09:56:51,2019-11-27,PL1908300302,ADRIAN GUEVARA,RECURRENTE,UAM,50.0,BOLIGRAFO LASER,40.5,6.5,84.6,4230.0,2.0,0.0,1799.0
2019-11-27 09:56:51,2019-11-27,PL1908300302,ADRIAN GUEVARA,RECURRENTE,UAM,50.0,BOLIGRAFO METALICO,6.688,6.5,38.25,1912.5,2.0,0.0,1239.724
2019-11-29 10:36:10,2019-11-29,PL1911290101,ADRIAN GUEVARA,RECURRENTE,INAI,500.0,USB EN PVC,105.41,0.0,126.5,63250.0,0.0,0.0,10545.0
2019-12-02 11:09:41,2019-12-02,PL1910140201,ADRIAN GUEVARA,RECURRENTE,INAI,4000.0,CRAYONES,9.8,1.25,12.71,50840.0,5.0,0.0,6591.0
2019-12-02 11:09:41,2019-12-02,PL1910140201,ADRIAN GUEVARA,RECURRENTE,INAI,4000.0,ALCANCIAS DE PUERQUITOS,16.72,3.6,23.37,93480.0,20.0,0.0,11865.6
2019-12-02 11:09:41,2019-12-02,PL1910140201,ADRIAN GUEVARA,RECURRENTE,INAI,2270.0,BACKPACK,29.488,5.0,56.53,128323.1,3.0,0.0,49946.876
